timestamp,open,high,low,close
2020-08-01T04:00:00.0,73.89277282667098,82.47078186822202,72.50154447656494,81.70899963378906
2020-09-01T04:00:00.0,81.34794289060446,86.14691587933409,69.91192389573771,73.4800033569336
2020-10-01T04:00:00.0,73.77497320340265,83.8515741104925,71.37573664420616,81.05049896240234
2020-11-01T04:00:00.0,80.92695762956643,90.36585444612223,80.32404270959903,88.03700256347656
2020-12-01T05:00:00.0,88.19425246378599,91.81423687165321,84.44801960274086,87.59400177001953
2021-01-01T05:00:00.0,87.35772963721111,96.17133736213519,84.44802347444518,91.78700256347656
2021-02-01T05:00:00.0,92.13085214712704,106.99798415785426,91.99963596891,101.84300231933594
2021-03-01T05:00:00.0,102.21839121022205,105.81153484717983,99.90613926824673,103.43150329589844
2021-04-01T04:00:00.0,104.27765597994028,121.8943370036003,104.22496776333793,120.50599670410156
2021-05-01T04:00:00.0,119.42611947078193,121.42543526684257,110.84363556268906,120.5780029296875
2021-06-01T04:00:00.0,120.38441711501535,127.04084952039528,118.4374937984266,125.31600189208984
2021-07-01T04:00:00.0,124.11200434213913,139.18367073732682,124.11200434213913,135.2209930419922
2021-08-01T04:00:00.0,134.683911860448,145.623887575096,133.39060463636463,145.46200561523438
2021-09-01T04:00:00.0,144.78933744928705,145.9529225782199,132.2140932902572,133.2655029296875
2021-10-01T04:00:00.0,132.76533190005372,148.23685917309285,130.3914420874902,148.27049255371094
2021-11-01T04:00:00.0,147.28948399520513,150.95272201351258,141.22652405355038,142.45199584960938
2021-12-01T05:00:00.0,143.3603492640636,148.72098706332397,139.42126955184062,144.67950439453125
2022-01-01T05:00:00.0,143.621781321544,145.74367464100308,123.9054368616629,135.69850158691406
2022-02-01T05:00:00.0,137.02053719963328,151.20124445334014,124.02726780161808,134.89100646972656
2022-03-01T05:00:00.0,133.685332591337,143.3106275129253,125.11701762371015,139.64950561523438
2022-04-01T04:00:00.0,139.1826853454981,143.19260262884225,112.4558091082428,114.96649932861328
2022-05-01T04:00:00.0,113.23342607067441,122.41534341085342,101.60405115356889,114.03900146484375
2022-06-01T04:00:00.0,114.25236892087958,118.69296852505884,105.00438479189324,109.37249755859375
2022-07-01T04:00:00.0,107.69682898395469,119.72334084285936,104.14096979038493,116.63999938964844
2022-08-01T04:00:00.0,114.8473252467947,122.5316515609369,108.15709745836746,109.1500015258789
2022-09-01T04:00:00.0,108.55473073373673,111.97440609258538,95.46255449795088,96.1500015258789
2022-10-01T04:00:00.0,96.64552505127675,104.47895914299554,91.35696140878392,94.66000366210938
2022-11-01T04:00:00.0,95.02515845615527,100.85053253173828,82.95689389025637,101.44999694824219
2022-12-01T05:00:00.0,100.80083573733978,101.98379895005006,85.85964820986564,88.7300033569336
2023-01-01T05:00:00.0,89.2991878501087,100.97975598826987,85.06435846960214,99.87000274658203
2023-02-01T05:00:00.0,99.15063214350855,108.17698005503499,88.33492501997866,90.30000305175781
2023-03-01T05:00:00.0,89.627251260099,106.8747291820182,89.23954877929646,104.0
2023-04-01T04:00:00.0,102.06331298738908,108.98218488394413,101.77502571032697,108.22000122070312
2023-05-01T04:00:00.0,107.08348117462624,126.2992615656815,103.88250701762664,123.37000274658203
2023-06-01T04:00:00.0,122.77022918456235,128.7844823119438,116.21917363210682,120.97000122070312
2023-07-01T04:00:00.0,119.60903079963583,133.27778986056381,115.14556425924313,133.11000061035156
2023-08-01T04:00:00.0,130.08176040638818,137.5821744228538,126.24954423604406,137.35000610351562
2023-09-01T04:00:00.0,137.61201318284836,139.10314971897262,127.43253080416015,131.85000610351562
2023-10-01T04:00:00.0,131.37409014147465,141.53867631640813,120.74228758425657,125.30000305175781
2023-11-01T04:00:00.0,124.59935968791504,140.26624322745553,124.1868186057569,133.9199981689453
2023-12-01T05:00:00.0,132.53221150641056,143.0944277522524,128.63536167014385,140.92999267578125
2024-01-01T05:00:00.0,138.7751001516559,154.2829095871121,136.04135008910885,141.8000030517578
2024-02-01T05:00:00.0,142.84094002706874,149.804552424272,135.83259535453362,139.77999877929688
2024-03-01T05:00:00.0,138.78503142647347,152.29472314335726,130.77266118382343,152.25999450683594
2024-04-01T04:00:00.0,150.9328131047691,175.37750306560847,150.1882309399272,164.63999938964844
2024-05-01T04:00:00.0,165.19804092213047,178.8866787218566,163.92560561076834,173.9600067138672
2024-06-01T04:00:00.0,172.85254507299862,186.39205941493998,171.43098707884255,183.4199981689453
2024-07-01T04:00:00.0,183.59859309902956,192.38640722949944,165.0725409701524,173.14999389648438
2024-08-01T04:00:00.0,171.1583080635997,174.84062713113184,155.8518011006969,165.11000061035156
2024-09-01T04:00:00.0,162.5347336495397,166.56040606281528,147.49194299823893,167.19000244140625
2024-10-01T04:00:00.0,168.2744505990987,183.1526710532306,160.5612848565401,172.69000244140625
2024-11-01T04:00:00.0,170.94513514794986,183.38684087367415,164.73674349995153,170.49000549316406
2024-12-01T05:00:00.0,169.72937826558507,202.1764655383629,169.67954861245406,190.44000244140625
2025-01-01T05:00:00.0,191.0374605156416,206.5960129894399,188.21906617020247,205.60000610351562
2025-02-01T05:00:00.0,201.74239852744083,208.2122430062259,167.99645417067657,172.22000122070312
2025-03-01T05:00:00.0,173.3239686406958,176.48655815740207,151.85427432951056,156.22999572753906
2025-04-01T04:00:00.0,155.11355326823156,168.038020226015,142.48872918511023,160.88999938964844
2025-05-01T04:00:00.0,162.32488669123754,177.91614631289897,149.31053141291486,172.85000610351562
2025-06-01T04:00:00.0,168.80708826677207,182.22597157687966,163.13391474959028,177.38999938964844
2025-07-01T04:00:00.0,176.80499267578125,180.77000427246094,174.66000366210938,180.5500030517578
2025-07-03T17:00:01.0,180.0,180.77000427246094,178.19000244140625,180.5500030517578
